,Country,Year,pesticides_usage,Unit
3821,Zambia,1999,1509.2,tonnes
3822,Zambia,2000,1455.6,tonnes
3823,Zambia,2001,1402.0,tonnes
3824,Zambia,2002,1348.4,tonnes
3825,Zambia,2003,1294.8,tonnes
3826,Zambia,2004,1241.2,tonnes
3827,Zambia,2005,1187.6,tonnes
3828,Zambia,2006,1134.0,tonnes
3829,Zambia,2007,1080.4,tonnes
3830,Zambia,2008,1026.8,tonnes
3831,Zambia,2009,973.2,tonnes
3832,Zambia,2010,919.6,tonnes
3833,Zambia,2011,866.0,tonnes
3834,Zambia,2012,812.4,tonnes
3835,Zambia,2013,758.8,tonnes
3836,Zimbabwe,1990,5727.0,tonnes
3837,Zimbabwe,1991,6753.0,tonnes
3838,Zimbabwe,1992,3303.0,tonnes
3839,Zimbabwe,1993,1741.0,tonnes
3840,Zimbabwe,1994,1689.0,tonnes
3841,Zimbabwe,1995,2599.0,tonnes
3842,Zimbabwe,1996,2538.0,tonnes
3843,Zimbabwe,1997,2762.0,tonnes
3844,Zimbabwe,1998,2883.0,tonnes
3845,Zimbabwe,1999,2918.18,tonnes
3846,Zimbabwe,2000,2953.36,tonnes
3847,Zimbabwe,2001,2988.54,tonnes
3848,Zimbabwe,2002,3023.72,tonnes
3849,Zimbabwe,2003,3058.9,tonnes
3850,Zimbabwe,2004,3094.08,tonnes
3851,Zimbabwe,2005,3129.27,tonnes
3852,Zimbabwe,2006,3164.45,tonnes
3853,Zimbabwe,2007,3199.63,tonnes
3854,Zimbabwe,2008,3234.81,tonnes
3855,Zimbabwe,2009,3269.99,tonnes
3856,Zimbabwe,2010,3305.17,tonnes
3857,Zimbabwe,2011,3340.35,tonnes
3858,Zimbabwe,2012,3375.53,tonnes
3859,Zimbabwe,2013,2550.07,tonnes
